NATL2_13201	PMN2A_RS06045	PMN2A_0585		hypothetical protein	FIG00940588: hypothetical protein	
NATL2_13211		PMN2A_0586			hypothetical protein	
NATL2_13231		PMN2A_2085			hypothetical protein	
NATL2_13241	PMN2A_RS06055	PMN2A_0588		glutaredoxin	FIG00942813: hypothetical protein	
NATL2_13251	PMN2A_RS06060	PMN2A_0589		hypothetical protein	FIG00942122: hypothetical protein	
NATL2_13271		PMN2A_2087			FIG00943034: hypothetical protein	
NATL2_13281	PMN2A_RS06065	PMN2A_0590		hypothetical protein	FIG00941013: hypothetical protein	
NATL2_13291		PMN2A_2088			FIG00943534: hypothetical protein	
NATL2_13301	PMN2A_RS06070	PMN2A_0591		hypothetical protein	hypothetical protein	
NATL2_13321		PMN2A_2090			hypothetical protein	
NATL2_13331		PMN2A_2091			Conserved hypothetical protein	
NATL2_13341	PMN2A_RS06075	PMN2A_0592		hypothetical protein	FIG00942845: hypothetical protein	
NATL2_13351	PMN2A_RS06080	PMN2A_2093		hypothetical protein	hypothetical protein	
NATL2_13361	PMN2A_RS06085	PMN2A_0593		hypothetical protein	FIG00944011: hypothetical protein	
NATL2_13371	PMN2A_RS06090	PMN2A_0594		hypothetical protein	hypothetical protein	
NATL2_13401	PMN2A_RS06095	PMN2A_2096		hypothetical protein	hypothetical protein	
NATL2_13411		PMN2A_2097			hypothetical protein	
NATL2_13421		PMN2A_2098			FIG00940472: hypothetical protein	
NATL2_13431		PMN2A_2099			FIG00942400: hypothetical protein	
NATL2_13451	PMN2A_RS06100	PMN2A_0595		ATP-dependent Clp protease ClpS	ATP-dependent Clp protease adaptor protein ClpS Cyano2	
NATL2_13461		PMN2A_2101			FIG00944709: hypothetical protein	
NATL2_13471					FIG00942162: hypothetical protein	
NATL2_13481		PMN2A_2102			FIG00942484: hypothetical protein	
NATL2_13491	PMN2A_RS06110	PMN2A_0597		cupin	FIG00943357: hypothetical protein	
NATL2_13501	PMN2A_RS06115	PMN2A_0598		hypothetical protein	FIG00940600: hypothetical protein	
NATL2_13511	PMN2A_RS06120	PMN2A_0599		(2Fe-2S)-binding protein	Ferredoxin	
NATL2_13521	PMN2A_RS06125	PMN2A_0600		hypothetical protein	FIG00940081: hypothetical protein	
NATL2_13531		PMN2A_2103			FIG00942032: hypothetical protein	
NATL2_13541		PMN2A_2104			hypothetical protein	
NATL2_13551	PMN2A_RS06130	PMN2A_2106		hypothetical protein	FIG00942300: hypothetical protein	
NATL2_13571	PMN2A_RS06135	PMN2A_0601	rsuA	RNA pseudouridine synthase	Ribosomal large subunit pseudouridine synthase F (EC 4.2.1.70)	
NATL2_13581	PMN2A_RS06140	PMN2A_0602		high light inducible protein	possible high light inducible protein	
NATL2_13591	PMN2A_RS06145	PMN2A_0603		high light inducible protein	FIG00940228: hypothetical protein	
NATL2_13601	PMN2A_RS06150	PMN2A_2108		high light inducible protein	hypothetical protein	
NATL2_13611	PMN2A_RS06155	PMN2A_0604		high light inducible protein	high light inducible protein hli11	
NATL2_13621		PMN2A_2109			FIG00942080: hypothetical protein	
NATL2_13631	PMN2A_RS06160	PMN2A_0605		hypothetical protein	FIG00941253: hypothetical protein	
NATL2_13641	PMN2A_RS06165	PMN2A_0606		hypothetical protein	FIG00942258: hypothetical protein	
	PMN2A_RS06170			hypothetical protein	hypothetical protein	
NATL2_13651	PMN2A_RS06175	PMN2A_0607		hypothetical protein	FIG00944094: hypothetical protein	
NATL2_13661	PMN2A_RS06180	PMN2A_0608		hypothetical protein	FIG00942127: hypothetical protein	
NATL2_13681		PMN2A_0609			FIG00943952: hypothetical protein	
NATL2_13691	PMN2A_RS06185	PMN2A_0610		hypothetical protein	FIG00940112: hypothetical protein	
NATL2_13701		PMN2A_2111			FIG00941836: hypothetical protein	
NATL2_13711					hypothetical protein	
NATL2_13721	PMN2A_RS06190	PMN2A_0611	glnQ	amino acid ABC transporter ATPase	"ABC transporter for amino acids, ATP binding component"	
NATL2_13731	PMN2A_RS06195	PMN2A_0612		amino acid ABC transporter permease	ABC-type amino acid transport system permease component	
NATL2_13741	PMN2A_RS06200	PMN2A_0613		amino acid ABC transporter permease	"ABC transporter for amino acids, membrane component"	
NATL2_13751	PMN2A_RS06205	PMN2A_0614		amino acid ABC transporter substrate-binding protein	"ABC transporter, substrate binding protein for amino acids precursor"	
NATL2_13771	PMN2A_RS06210	PMN2A_0615		hypothetical protein	FIG00941252: hypothetical protein	
NATL2_13781	PMN2A_RS06215	PMN2A_0616		antibiotic biosynthesis monooxygenase	FIG00940099: hypothetical protein	
NATL2_13791	PMN2A_RS06220	PMN2A_0617		hypothetical protein	hypothetical protein	
NATL2_13801	PMN2A_RS06225	PMN2A_2114		hypothetical protein	FIG00942941: hypothetical protein	
NATL2_13811	PMN2A_RS06230	PMN2A_0618		hypothetical protein	FIG00943314: hypothetical protein	
NATL2_13821		PMN2A_0619			protein family PM-14	
NATL2_13831	PMN2A_RS06235	PMN2A_0620		hypothetical protein	FIG00942322: hypothetical protein	
NATL2_13841	PMN2A_RS06240	PMN2A_2115		hypothetical protein	hypothetical protein	
NATL2_13851					FIG00940920: hypothetical protein	
NATL2_13861	PMN2A_RS06245	PMN2A_0621	hupE	hydantoin utilization protein	HupE-UreJ family cobalt transporter	Synpcc7942_1373; increased
NATL2_13871	PMN2A_RS06250	PMN2A_0622		hypothetical protein	hypothetical protein	
NATL2_13881	PMN2A_RS06260	PMN2A_2117		hypothetical protein	FIG00943506: hypothetical protein	
NATL2_13891	PMN2A_RS06265	PMN2A_0623		hypothetical protein	FIG00942632: hypothetical protein	
NATL2_13911	PMN2A_RS06270	PMN2A_0624		hypothetical protein	FIG00942542: hypothetical protein	
NATL2_13921	PMN2A_RS06275	PMN2A_2119		hypothetical protein	FIG00944855: hypothetical protein	
NATL2_13931	PMN2A_RS06280	PMN2A_0625		hypothetical protein	FIG00943836: hypothetical protein	
	PMN2A_RS06285	PMN2A_0626		hypothetical protein	hypothetical protein	
NATL2_13951	PMN2A_RS06290	PMN2A_0627		hypothetical protein	FIG00941464: hypothetical protein	
NATL2_13961	PMN2A_RS06295	PMN2A_2120		hypothetical protein	FIG00943089: hypothetical protein	
NATL2_13981	PMN2A_RS06305	PMN2A_0629		hypothetical protein	FIG00940082: hypothetical protein	
NATL2_13991		PMN2A_0630			hypothetical protein	
NATL2_14001	PMN2A_RS06310	PMN2A_0631		sulfate transporter	Sulfate permease	
NATL2_14011	PMN2A_RS06315	PMN2A_2121		hypothetical protein	FIG00943645: hypothetical protein	
NATL2_14021	PMN2A_RS06320	PMN2A_0632		hypothetical protein	FIG00943108: hypothetical protein	
NATL2_14031	PMN2A_RS06325	PMN2A_0633		hypothetical protein	predicted protein	
NATL2_14041	PMN2A_RS06330	PMN2A_0634		hypothetical protein	FIG00941393: hypothetical protein	
NATL2_14051	PMN2A_RS06340	PMN2A_0635	gid	methylenetetrahydrofolate--tRNA-(uracil-5-)- methyltransferase TrmFO	tRNA:m(5)U-54 MTase gid	
NATL2_14061	PMN2A_RS06345	PMN2A_0636	crtH	carotene isomerase	Carotenoid cis-trans isomerase (EC 5.2.-.-)	
NATL2_14071	PMN2A_RS06350	PMN2A_0637		transcriptional regulator	Two-component response regulator	
NATL2_14081	PMN2A_RS06355	PMN2A_0638		hypothetical protein	FIG00940583: hypothetical protein	
NATL2_14091	PMN2A_RS06360	PMN2A_0639		monothiol glutaredoxin	Uncharacterized monothiol glutaredoxin ycf64-like	
NATL2_14101	PMN2A_RS06365	PMN2A_0640		hypothetical protein	YrbA protein	
NATL2_14111	PMN2A_RS06370	PMN2A_0641		1-acyl-sn-glycerol-3-phosphate acyltransferase	phospholipid/glycerol acyltransferase	
NATL2_14121	PMN2A_RS06375	PMN2A_0642	pdxJ	pyridoxine 5'-phosphate synthase	Pyridoxine 5'-phosphate synthase (EC 2.6.99.2)	
NATL2_14131	PMN2A_RS06380	PMN2A_0643	recC	exodeoxyribonuclease V subunit gamma	Exodeoxyribonuclease V gamma chain (EC 3.1.11.5)	
NATL2_14141	PMN2A_RS06385	PMN2A_0644	STE14	S-isoprenylcysteine methyltransferase	Putative protein-S-isoprenylcysteine methyltransferase	
NATL2_14151	PMN2A_RS06390	PMN2A_0645	recB	ATPase AAA	Exodeoxyribonuclease V beta chain (EC 3.1.11.5)	
NATL2_14161	PMN2A_RS06395	PMN2A_0646	recD	ATPase AAA	Exodeoxyribonuclease V alpha chain (EC 3.1.11.5)	
NATL2_14171	PMN2A_RS06400	PMN2A_0647	srmB	cold-shock protein	Cold-shock DEAD-box protein A	
NATL2_14181	PMN2A_RS06405	PMN2A_0648		hypothetical protein	FIG00940656: hypothetical protein	
NATL2_14191	PMN2A_RS06410	PMN2A_0649		ABC transporter	"ABC transporter, transmembrane region:ABC transporter"	
NATL2_14201	PMN2A_RS06415	PMN2A_0650	psbP	photosystem II oxygen evolving complex protein PsbP	Photosystem II oxygen evolving complex protein PsbP	
NATL2_14211	PMN2A_RS06420	PMN2A_0651	recR	recombinase RecR	Recombination protein RecR	
NATL2_14221	PMN2A_RS06425	PMN2A_0652		lipoyl synthase	"Lipoate synthase, cyanobacterial paralog"	
NATL2_14231	PMN2A_RS06430	PMN2A_0653		hypothetical protein	FIG00940986: hypothetical protein	
NATL2_14241	PMN2A_RS06435	PMN2A_0654		hypothetical protein	"Rhodanese domain protein UPF0176, cyanobacterial/alphaproteobacterial subgroup"	
NATL2_14251	PMN2A_RS06440	PMN2A_0655	bioB	biotin synthase	Biotin synthase (EC 2.8.1.6)	
NATL2_14261	PMN2A_RS06445	PMN2A_0656	uppS	UDP pyrophosphate synthase	Undecaprenyl diphosphate synthase (EC 2.5.1.31)	
NATL2_14271	PMN2A_RS06450	PMN2A_0657		hypothetical protein	"Hypothetical protein YbbP, contains nucleotide-binding domain of DisA bacterial checkpoint controller"	
NATL2_14291	PMN2A_RS06460	PMN2A_0659		alanine acetyltransferase	Ribosomal-protein-S18p-alanine acetyltransferase (EC 2.3.1.-)	
NATL2_14301	PMN2A_RS06465	PMN2A_0660	clpC	ATP-dependent Clp protease ATP-binding protein	"ATP-dependent Clp protease, ATP-binding subunit ClpC / Negative regulator of genetic competence clcC/mecB"	
NATL2_14311	PMN2A_RS06470	PMN2A_0661	gldA	oxidoreductase	Glycerol dehydrogenase (EC 1.1.1.6)	
NATL2_14321	PMN2A_RS06475	PMN2A_0662	todF	alpha/beta hydrolase	"Possible alpha/beta hydrolase superfamily, sll1129 homolog"	
NATL2_14331	PMN2A_RS06480	PMN2A_0663		hypothetical protein	FIG00941027: hypothetical protein	
NATL2_14341	PMN2A_RS06485	PMN2A_0664	cdsA	phosphatidate cytidylyltransferase	Phosphatidate cytidylyltransferase (EC 2.7.7.41)	
NATL2_14351	PMN2A_RS06490	PMN2A_0665	cad	lysine decarboxylase	Lysine decarboxylase (EC 4.1.1.18)	
NATL2_14361	PMN2A_RS06495	PMN2A_0666		hypothetical protein	Ubiquinone biosynthesis monooxygenase UbiB	
NATL2_14371	PMN2A_RS06500	PMN2A_0667		hypothetical protein	predicted membrane protein	
NATL2_14381	PMN2A_RS06505	PMN2A_0668		DNA-binding protein	possible Helix-turn-helix	
NATL2_14391	PMN2A_RS06510	PMN2A_0669	malQ	4-alpha-glucanotransferase	4-alpha-glucanotransferase (amylomaltase) (EC 2.4.1.25)	
NATL2_14421	PMN2A_RS06515	PMN2A_0670	prsA	ribose-phosphate pyrophosphokinase	Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)	
NATL2_14431	PMN2A_RS06520	PMN2A_0671	pepN	aminopeptidase N	Membrane alanine aminopeptidase N (EC 3.4.11.2)	
NATL2_14441	PMN2A_RS06525	PMN2A_0672		hypothetical protein	possible Villin headpiece domain	
NATL2_14451	PMN2A_RS06530	PMN2A_0673		hypothetical protein	FIG00941124: hypothetical protein	
NATL2_14461	PMN2A_RS06535	PMN2A_0674		ATPase	Clock-associated two-component sensor histidine kinase SasA	
NATL2_14471	PMN2A_RS06545	PMN2A_0675	petH	ferredoxin--NADP reductase	Ferredoxin-NADP(+) reductase (EC 1.18.1.2)	
NATL2_14481	PMN2A_RS06550	PMN2A_0676	zwf	glucose-6-phosphate 1-dehydrogenase	Glucose-6-phosphate 1-dehydrogenase (EC 1.1.1.49)	
NATL2_14501	PMN2A_RS06555	PMN2A_0677	opcA	glucose 6-phosphate dehydrogenase	"OpcA, an allosteric effector of glucose-6-phosphate dehydrogenase, cyanobacterial"	
NATL2_14511	PMN2A_RS06560	PMN2A_0678	cobB	"cobyrinic acid a,c-diamide synthase"	"Cobyrinic acid A,C-diamide synthase"	
NATL2_14521	PMN2A_RS06565	PMN2A_0679		DNA damage-inducible protein	DNA helicase related to phage enzyme	
NATL2_14541	PMN2A_RS06575	PMN2A_0681	ispA	farnesyl-diphosphate synthase	"Octaprenyl diphosphate synthase (EC 2.5.1.90) / Dimethylallyltransferase (EC 2.5.1.1) / (2E,6E)-farnesyl diphosphate synthase (EC 2.5.1.10) / Geranylgeranyl diphosphate synthase (EC 2.5.1.29)"	
NATL2_14551	PMN2A_RS06580	PMN2A_0682	folD	bifunctional protein FolD	Methylenetetrahydrofolate dehydrogenase (NADP+) (EC 1.5.1.5) / Methenyltetrahydrofolate cyclohydrolase (EC 3.5.4.9)	
NATL2_14571	PMN2A_RS06590	PMN2A_0684		membrane protein	Possible Adenoviral fiber protein	
NATL2_14581	PMN2A_RS06595	PMN2A_0685		hypothetical protein	FIG00940954: hypothetical protein	
NATL2_14591	PMN2A_RS06600	PMN2A_0686	leuA	2-isopropylmalate synthase	2-isopropylmalate synthase (EC 2.3.3.13)	
NATL2_14601	PMN2A_RS06605	PMN2A_0687		glycoside hydrolase family 57	"Glycogen branching enzyme, GH-57-type, archaeal (EC 2.4.1.18)"	
NATL2_14611	PMN2A_RS06610	PMN2A_0688		lycopene cyclase	Lycopene beta cyclase (EC 1.14.-.-)	
NATL2_14621	PMN2A_RS06615	PMN2A_0689	gyrA	DNA gyrase subunit A	DNA gyrase subunit A (EC 5.99.1.3)	
NATL2_14631	PMN2A_RS06620	PMN2A_0690	guaB	inosine-5-monophosphate dehydrogenase	inositol-5-monophosphate dehydrogenase	
NATL2_14641	PMN2A_RS06625	PMN2A_0691		thioredoxin	Thioredoxin	
NATL2_14651		PMN2A_2126			hypothetical protein	
NATL2_14661	PMN2A_RS06630	PMN2A_0692		imidazole glycerol phosphate synthase subunit HisH	Imidazole glycerol phosphate synthase amidotransferase subunit (EC 2.4.2.-)	
NATL2_14671	PMN2A_RS06635	PMN2A_0693		SAM-dependent methyltransferase	Ribosomal RNA small subunit methyltransferase D (EC 2.1.1.-)	
NATL2_14681		PMN2A_0694	petG		Cytochrome b6-f complex subunit V (PetG)	
NATL2_14691		PMN2A_2127			hypothetical protein	
NATL2_14701	PMN2A_RS06640	PMN2A_0695	cytM	cytochrome C	Cytochrome C	
NATL2_14711	PMN2A_RS06645	PMN2A_0696	lasT	rRNA methyltransferase	tRNA:Cm32/Um32 methyltransferase	
NATL2_14721	PMN2A_RS06650	PMN2A_0697	penP	serine hydrolase	Beta-lactamase (EC 3.5.2.6)	
NATL2_14731	PMN2A_RS06655	PMN2A_0698	chlI	magnesium chelatase	Protoporphyrin IX Mg-chelatase subunit I (EC 6.6.1.1)	
NATL2_14741	PMN2A_RS06660	PMN2A_0699	ruvC	crossover junction endodeoxyribonuclease RuvC	Crossover junction endodeoxyribonuclease RuvC (EC 3.1.22.4)	
NATL2_14751	PMN2A_RS06665	PMN2A_0700		5-formyltetrahydrofolate cyclo-ligase	5-formyltetrahydrofolate cyclo-ligase (EC 6.3.3.2)	
NATL2_14761	PMN2A_RS06670	PMN2A_0701	sufE	cysteine desufuration protein SufE	Sulfur acceptor protein SufE for iron-sulfur cluster assembly	
NATL2_14771	PMN2A_RS06675	PMN2A_0702	thrA	homoserine dehydrogenase	Homoserine dehydrogenase (EC 1.1.1.3)	
NATL2_14781	PMN2A_RS06680	PMN2A_0703		hypothetical protein	FIG00940188: hypothetical protein	
NATL2_14791	PMN2A_RS06685	PMN2A_0704	ddpA	ABC transporter substrate-binding protein	"Oligopeptide ABC transporter, periplasmic oligopeptide-binding protein OppA (TC 3.A.1.5.1)"	
NATL2_14801	PMN2A_RS06690	PMN2A_0705	dppB	peptide ABC transporter permease	Dipeptide transport system permease protein DppB (TC 3.A.1.5.2)	
NATL2_14811	PMN2A_RS06695	PMN2A_0706		serine peptidase	Serine peptidase (Alpha/beta hydrolase superfamily) fused to N- terminal uncharacterized domain specific to cyanobacteria	
NATL2_14821	PMN2A_RS06700	PMN2A_0707		MFS transporter permease	"possible multidrug efflux transporter, MFS family"	
NATL2_14831	PMN2A_RS06705	PMN2A_0708		hypothetical protein	FIG00940154: hypothetical protein	
NATL2_14841	PMN2A_RS06710	PMN2A_0709		ribokinase	Ribokinase (EC 2.7.1.15)	
NATL2_14861	PMN2A_RS06720	PMN2A_0710		hypothetical protein	possible Borrelia lipoprotein	
NATL2_14871	PMN2A_RS06725	PMN2A_0711		hypothetical protein	FIG00943097: hypothetical protein	
NATL2_14881	PMN2A_RS06730	PMN2A_0712		hypothetical protein	"Putative lumenal protein, contains 8 pentapeptide repeats, sll0301 homolog"	
NATL2_14891		PMN2A_2129			hypothetical protein	
NATL2_14901	PMN2A_RS06735	PMN2A_0713		hypothetical protein	FIG00940500: hypothetical protein	
NATL2_14911	PMN2A_RS06740	PMN2A_0714		MIF/phenylpyruvate tautomerase	possible ATLS1-like light-inducible protein	
NATL2_14921	PMN2A_RS06745	PMN2A_0715		thiol-disulfide oxidoreductase	Cell division inhibitor	
NATL2_14925	PMN2A_RS06750	PMN2A_0716		hypothetical protein	"Ferric siderophore transport system, periplasmic binding protein TonB"	
NATL2_14941	PMN2A_RS06755	PMN2A_0717		divinyl chlorophyll a/b light-harvesting protein PcbC	chlorophyll a/b binding light harvesting protein PcbH	
NATL2_14951	PMN2A_RS06760	PMN2A_0718		divinyl chlorophyll a/b light-harvesting protein PcbD	"Iron starvation-induced chlorophyll a(b) binding protein IsiA, photosystem II CP43 protein (PsbC) homolog"	
NATL2_14961	PMN2A_RS06765	PMN2A_0719		divinyl chlorophyll a/b light-harvesting protein PcbE	"Iron starvation-induced chlorophyll a(b) binding protein IsiA, photosystem II CP43 protein (PsbC) homolog"	
NATL2_14971	PMN2A_RS06770	PMN2A_0720		hypothetical protein	FIG00942659: hypothetical protein	
NATL2_14981		PMN2A_2131			hypothetical protein	
NATL2_14991	PMN2A_RS06775	PMN2A_0721		hypothetical protein	Predicted protein family PM-20	
NATL2_15001	PMN2A_RS06780	PMN2A_0722		divinyl chlorophyll a/b light-harvesting protein PcbF	"Iron starvation-induced chlorophyll a(b) binding protein IsiA, photosystem II CP43 protein (PsbC) homolog"	
NATL2_15011	PMN2A_RS06785	PMN2A_0723		divinyl chlorophyll a/b light-harvesting protein PcbG	"Iron starvation-induced chlorophyll a(b) binding protein IsiA, photosystem II CP43 protein (PsbC) homolog"	
NATL2_15021	PMN2A_RS06790	PMN2A_0724		hypothetical protein	FIG00942917: hypothetical protein	
NATL2_15031		PMN2A_0725			FIG00941821: hypothetical protein	
NATL2_15041	PMN2A_RS06795	PMN2A_0726		deoxyribodipyrimidine photolyase	FIG00941819: hypothetical protein	
NATL2_15051	PMN2A_RS06800	PMN2A_0727		alkyl hydroperoxide reductase	Alkyl hydroperoxide reductase subunit C-like protein	
NATL2_15061	PMN2A_RS06805	PMN2A_0728		deoxyribodipyrimidine photolyase	Deoxyribodipyrimidine photolyase (EC 4.1.99.3)	
NATL2_15071	PMN2A_RS06810	PMN2A_0729		short-chain dehydrogenase/reductase	Light-dependent protochlorophyllide reductase (EC 1.3.1.33)	
NATL2_15081	PMN2A_RS06815	PMN2A_0730		hypothetical protein	FIG00940535: hypothetical protein	
NATL2_15091	PMN2A_RS06820	PMN2A_0731		transglutaminase	"Protein containing transglutaminase-like domain, putative cysteine protease"	
NATL2_15101	PMN2A_RS06825	PMN2A_0732		hypothetical protein	Protein containing domains DUF403	
NATL2_15111	PMN2A_RS06830	PMN2A_0733		hypothetical protein	"Protein containing domains DUF404, DUF407"	
NATL2_15121	PMN2A_RS06840	PMN2A_0734		hypothetical protein	hypothetical protein	
NATL2_15131	PMN2A_RS06845	PMN2A_0735	psbA	photosystem II protein D1	photosystem II protein D1 (PsbA)	Synpcc7942_1389; increased
NATL2_15141	PMN2A_RS06850	PMN2A_0736		hypothetical protein	Methionyl-tRNA synthetase-related protein	
NATL2_15151	PMN2A_RS06855	PMN2A_0737		hypothetical protein	hypothetical protein	
NATL2_15161	PMN2A_RS06860	PMN2A_0738		hypothetical protein	TPR repeat	
NATL2_15171	PMN2A_RS06865	PMN2A_0739		hypothetical protein	FIG00944767: hypothetical protein	
NATL2_15181	PMN2A_RS06870	PMN2A_0740		hypothetical protein	Fibronectin/fibrinogen-binding protein	
NATL2_15191	PMN2A_RS06875	PMN2A_0741		peptidylprolyl isomerase	FIG00941271: hypothetical protein	
NATL2_15201	PMN2A_RS06880	PMN2A_0742		hypothetical protein	predicted protein family PM-12	
NATL2_15211		PMN2A_2132			hypothetical protein	
NATL2_15221	PMN2A_RS06885	PMN2A_0743		hypothetical protein	hypothetical protein	
NATL2_15231	PMN2A_RS06890	PMN2A_0744		hypothetical protein	Fibronectin/fibrinogen-binding protein	
NATL2_15241	PMN2A_RS06895	PMN2A_0745		hypothetical protein	hypothetical protein	
NATL2_15251	PMN2A_RS06900	PMN2A_0746		GTP-binding protein	GTP-binding and nucleic acid-binding protein YchF	
